,fullname,id,likes,replies,retweets,text,timestamp,user
130,TLIC,920085794924134400,0,0,0,"Malala Yousafzai Nearly Died For Girls’ Education. Today, She Started At Oxford. http://www.huffingtonpost.com/entry/malala-yousafzai-oxford-university_us_59db9a7ce4b0b34afa5b1c0a …",2017-10-17T00:35:22,Tamaraciocci
131,Nida Khan Yousufzai,920091395632877568,4,0,0,"Koi keh rahi hai

Malala ke jeans pehne per nahi jeans pehne ke Andaz per tanqeed ho rahi hai.

Yani kuch na kuch Ya kuch bhi bolna hi hai.",2017-10-17T00:57:37,NidaYousufzai
132,omar r quraishi,920108719278645248,39,19,18,Pakistani newspaper places pic of Malala wearing jeans next to a report of an earthquake in (her hometown) Swat pic.twitter.com/BfChGFzU1H,2017-10-17T02:06:28,omar_quraishi
133,What's in a N'me,920114032689872896,1,0,0,That’s the difference between India and Pak. Those jokers still faint over Jeans #Malala https://twitter.com/timesnow/status/920076898402570242 …,2017-10-17T02:27:34,niradacharya
134,I AM THAT GIRL,920118423304265728,51,1,13,".@Malala Nearly Died For Girls’ Education. Last week she started at Oxford!
Best #MondayMotivation EVER! 
http://bit.ly/2yrBcYy pic.twitter.com/rFY7VkmIg0",2017-10-17T02:45:01,iamthatgirl
135,Civilian,920125535581278209,0,0,0,"Malala looks good in jeans, to haters I say ""Go to hell"".",2017-10-17T03:13:17,mullamerayar
136,FaizanSays..,920132067177979904,0,0,0,Malala k jeans pehn ny sy swat ma zalzala aa gya ,2017-10-17T03:39:14,RjFaizan25
137,Merinews,920143626281263104,0,1,0,Malala Yousafzai gets trolled and slut shamed after her unverified image wearing jeans in UK goes viral http://www.merinews.com/article/malala-yousafzai-gets-trolled-and-slut-shamed-after-her-unverified-image-wearing-jeans-in-uk-goes-viral/15927609.shtml ….,2017-10-17T04:25:10,merinews
138,Lajuanda M. Asemota,920145597176393728,0,0,0,"Malala Yousafzai, Nobel Peace Prize Laureate, Starts at Oxford http://nyti.ms/2ypqQKK ",2017-10-17T04:33:00,lajuanda_marie
139,Patricia E. Talbot,920147717292163072,0,0,0,"Congratulations to you ...
You're an inspiration.
And to Oxford!
They 've honoured their institution by including you in it.",2017-10-17T04:41:25,PatriciaETalbot
140,Engr.Muzammal Naseer,920150630915887105,0,0,0,Malala yousafzai wearing Jeans in London UK: http://youtu.be/R4oLE7_Vnak?a  via @YouTube,2017-10-17T04:53:00,muzammalnaseer
141,Vanna | 13,920156158664380416,3,0,1,Pakistanis are mad at malala for wearing jeans gnsjsjsjsjjs,2017-10-17T05:14:58,winterof_89
142,OddNaari,920175359760392192,13,2,7,"Once hailed for getting shot, @Malala is now getting trolled for wearing jeans. #rehttp://www.oddnaari.in/news/story/malala-yousafzai-oxford-jeans-viral-picture-truth-126511-2017-10-16 …",2017-10-17T06:31:16,OddNaari
143,Shakira Hussein,920183893562499073,0,0,0,Malala shares powerful message on her first day at Oxford http://www.independent.co.uk/news/uk/home-news/malala-oxford-university-lecture-first-since-being-shot-taliban-a7991566.html …,2017-10-17T07:05:11,shakirahussein
144,khadim jmaat,920184289114849280,0,0,0,"This viral photo of ‘Malala Yousafzai’ wearing jeans sparks huge online debate

http://flip.it/XhDO1w ",2017-10-17T07:06:45,khadimjmaat
145,Monaza Qureshi,920185560819535872,31,2,8,"Girl wins nobel prize, no big deal. Girl wears jeans, the whole country is on fire. Only in Pakistan. #Malala",2017-10-17T07:11:48,QMonzi
146,Mahreennaaz,920188445489688576,1,1,0,Malala Yousafzai In Wearing Jeans’ Pic Went Viral & Pakistanis Don’t Love It http://www.allladiesfashion.com/index.php/2017/10/17/malala-yousafzai-in-wearing-jeans-pic-went-viral-pakistanis-dont-love-it/ …pic.twitter.com/6ePVE6Lkwq,2017-10-17T07:23:16,mahreennaaz1234
147,Imaan Mazari-Hazir,920192806978752512,0,0,0,More people lost their minds over Malala wearing jeans than when she got shot. Our priorities demonstrate why we are our own worst enemy.,2017-10-17T07:40:36,ImaanZHazir
148,Ovais Wani,920193031004831744,2,0,0,"We live in a world where Malala wearing jeans is a news.Malala wearing a duppata in London is a news. Seriously, this sucks.",2017-10-17T07:41:29,Ovais_
149,#Quetta,920193788680732672,11,0,1,Girls wearing trousers/jeans is a normal thing in #UK but #pakistani liberal Aunties are using #Malala in pants as some great achievement!,2017-10-17T07:44:30,Shahid_Qazi1
150,Dheeraj Meena 🐦 🇮🇳,920196746533249024,0,0,0,"https://www.indiatimes.com/news/india/unverified-photo-of-malala-yousafzai-wearing-jeans-in-london-sparks-controversy-online-331766.html …
@Malala jeans and top में। जैसा देश वैसा भेस। अब कहाँ गया अपना मजहबी पहनावा?",2017-10-17T07:56:15,dheerajM06
151,#Quetta,920197435581976576,11,1,4,If Pakistani liberal aunties get rid of their battalion of house maids & do some tasks themselves they will b able 2 wear jeans like #Malala,2017-10-17T07:58:59,Shahid_Qazi1
152,AʀşĦằd KĦâŋYøûşằʆzãî,920202673030418432,0,0,0,@Malala  k jeans peheney phar sirf un pti walon ko aetraz hey jo apney jalsey bhool chukey hein,2017-10-17T08:19:48,akyousafzai125
153,#Quetta,920203590911823872,0,0,0,Where are all those liberal Aunties who are celebrating #Malala's jeans? Does this lady not need a tweet or a voice? https://twitter.com/timesofislambad/status/920202587432894464 …,2017-10-17T08:23:27,Shahid_Qazi1
154,#Quetta,920204487461089280,3,1,1,"I'm not surprised at #Malala's jeans, it's normal, I was in a shock at her low class Kameez  shalwar at every occasion though",2017-10-17T08:27:01,Shahid_Qazi1
155,Hamza Muzaffar,920204780257136640,0,0,0,"Retweeted Imaan Mazari-Hazir (@ImaanZHazir):

More people lost their minds over Malala wearing jeans than when... http://fb.me/8wXaWSHIi ",2017-10-17T08:28:10,HamzaMuzaffar78
156,Abid Nasir,920207915759427584,2,1,2,"What Malala has achieved so far?
Oxford has record of giving admissions to celebrities, they don’t conduct screening tests like MIT.",2017-10-17T08:40:38,EngrAbidNasir
157,Gulail Wala,920208774073405440,0,0,0,"Shalwar Qameez at every occasion was absolutely fine as @Malala carry it, and so does the jeans !",2017-10-17T08:44:03,khurram786khan1
158,SPN9NEWS,920211230199033856,0,0,0,"मलाला यूसुफजई की जींस में हुई तस्वीर वायरल, | Malala Yousafzai in jeans
http://ow.ly/AYn730fVC3V pic.twitter.com/pyYbz7SJoW",2017-10-17T08:53:48,spn9news
159,Mary Glasgow ELT,920213790813245441,1,0,0,"Malala went to her matriculation at Oxford yesterday: http://www.telegraph.co.uk/education/2017/10/14/malala-yousafzai-attends-oxford-university-matriculation-ceremony …
Read her story in our #ELT Reader http://bit.ly/2yrkEjw ",2017-10-17T09:03:59,MaryGlasgowELT
160,~ Zainab ~,920217939399323648,0,0,0,So u want to say Malala's jeans shook the whole Sawat  is it Qayamat ki nishani ??,2017-10-17T09:20:28,GoStudyZaini
161,ScholasticUKTeachers,920219038772551680,0,0,0,"Malala attended her matriculation ceremony at Oxford University yesterday!
http://www.telegraph.co.uk/education/2017/10/14/malala-yousafzai-attends-oxford-university-matriculation-ceremony/ …",2017-10-17T09:24:50,ScholasticUKTch
162,vandna,920219724172218368,0,0,0,#Malala Useless controversy after a picture of her wearing Jeans in Oxford. Better things to outrage over,2017-10-17T09:27:33,vandnadhand
163,Ðr. ĦǎmXą,920233193462214656,0,0,0,"How Conservatives we are eventhough no one is watching her in jeans, it's normal for them. #Malala's jeans is trending. 
#HypocriteNation ",2017-10-17T10:21:05,AmeerHamzaNaeem
164,Muhammad Saleem,920236391082098688,1,0,0,Sick mentality ppl object on Malala dressing. F/7 is full of jeans dressed girls.,2017-10-17T10:33:47,MuhammadSaleem4
165,Abdullah Zaidi,920237301942358017,0,0,0,Pata hai bhai aap sab liberal ho. Pro jeans ho. Malala defenders ho. Here's your prize. Lets move on maybe?,2017-10-17T10:37:24,abdullahz88
166,saeed nasir,920237410079952896,0,0,0,Why Malala Criticized for Using 'Disrespectful' Skinny Jeans BY SAEED NASIR - Fashion Manias http://www.fmanias.com/malala-criticized-using-disrespectful-skinny-jeans-saeed-nasir/ …,2017-10-17T10:37:50,saeednasir14
167,EFrenchTuitionOnline,920244311786164224,2,0,0,"Malala tells her story in a picture #book @tes @NobelPrize laureate @Malala
http://ow.ly/5KmF50eEkPk 
#Oxford
#education
#reading
#inspirationpic.twitter.com/OOla4VOenr",2017-10-17T11:05:15,efrenchtuition
168,Simah Khalid,920247270339239936,0,0,0,What about all the other girls that were also attacked with You? Do they get world recognition and paid education to Oxford like You too?,2017-10-17T11:17:01,Simeskh
169,Kamran Khan,920250774193655809,0,0,0,"Nation which tops the list of most porn-searching nations are extremely disappointed over seeing Malala in jeans
https://tribune.com.pk/story/823696/pakistan-tops-list-of-most-porn-searching-countries-google/ …",2017-10-17T11:30:56,KamranKhan__
170,Yasir Wattoo,920252382054879233,0,0,0,This tweet was in support of @Malala and to criticize those who are commenting of her wearing jeans.  Jeans are not bad if worn well!,2017-10-17T11:37:20,yesir786
171,aiman rizvi,920253767198445568,21,0,0,omg!!!! Malala is wearing jeans!!!!! what a big deal!!!! seriously what the hell grow the fuck up dude people are dying in this country,2017-10-17T11:42:50,aimanrizv1
172,Yasir Wattoo,920253849268604928,0,0,0,"I am done explain to dumb people that this tweet was a sarcasm and criticism on those who criticize @Malala for wearing jeans !
Dumb nation!",2017-10-17T11:43:09,yesir786
173,Zeeshan Khattak,920255295900745728,13,2,0,She is in Oxford now.,2017-10-17T11:48:54,khattak
174,مکھن,920257253600563200,5,4,0,Going to meet Malala yousafzai at Oxford https://www.pscp.tv/w/bLSV7DIxNzkxMDF8MURYeHlFZ252eWt4TRurQW9DKFQIUGcfD5xfKA8zYm5ob8pinmiVzD260YN7 …,2017-10-17T11:56:41,MusaAliZeeshan
175,Imaad baloch,920258029521645568,0,0,0,I don't care if @Malala  wears jeans or shalwar Kameez what I believe is she's completely a drama queen & attack on her was staged!,2017-10-17T11:59:46,ImaadSays_
176,NewsWallet App,920263292609757185,0,0,0,This viral photo of  Malala Yousafzai  wearing jeans sparks huge online debate... http://indianexpress.com/article/trending/trending-globally/malala-yousafzai-apparently-wore-jeans-viral-photo-online-debate-4891667/ …,2017-10-17T12:20:41,newswalletapp
177,Dr. Josephine Kulea,920264245069189120,16,0,2,"Hey @Malala am at your Oxford college to speak from 2pm at lady margaret Hall, I hope you will be attending @UniofOxford #EducateGirlspic.twitter.com/z7UBdc3XjT",2017-10-17T12:24:28,JosephineKulea
178,adafruit industries,920273280069787649,8,0,1,Malala Yousafzai attends first lecture at Oxford University #MakerEducation https://adafru.it/zMa ,2017-10-17T13:00:22,adafruit
179,Bazar de geek,920273950873194498,0,0,0,"Adafruit Blog : ""Malala Yousafzai attends first lecture at Oxford University #MakerEducation"" http://ift.tt/2yuQwWp ",2017-10-17T13:03:02,bazar2geek
180,Shayan Naveed,920274794179940352,1,0,1,Malala's oxford attire is giving me LIFE. This GIF is also giving me life.  pic.twitter.com/MRHGXGtDfm,2017-10-17T13:06:23,shayannaveed
181,kickdown,920274982982348800,0,0,0,Malala Yousafzai attends first lecture at Oxford University #MakerEducation https://goo.gl/fb/FRdjG5 ,2017-10-17T13:07:08,kickdown2010
182,duxbuz,920275304093859840,0,0,0,Malala Yousafzai attends first lecture at Oxford University #MakerEducation https://goo.gl/fb/J46sxT ,2017-10-17T13:08:25,duxbuz
183,Rachel MM,920283557821603842,0,0,0,I can't wait to read this with my son. I hope Oxford is going well ,2017-10-17T13:41:12,welshveganrach
184,AKETXE Consulting,920285556294156288,0,0,0,New post: Malala Yousafzai attends first lecture at Oxford University #MakerEducationhttps://aketxe.biz/malala-yousafzai-attends-first-lecture-at-oxford-university-makereducation/ …,2017-10-17T13:49:09,Aketxe1
185,Muhammad Asif (@M.A),920288196310728704,0,0,0,I am coming  Oxford soon...,2017-10-17T13:59:38,AsifMasif13301
186,Artist Seyfo ⁉️ 🌀 🌈 ☘️,920288302871269377,1,0,0,She won the school of life. What is Oxford?,2017-10-17T14:00:04,ArtistSeyfo
187,Er Parvesh Kumar,920290363977359360,0,0,0, #newswallet.co   This viral photo of  Malala Yousafzai  wearing jeans sparks huge online debate... http://indianexpress.com/article/trending/trending-globally/malala-yousafzai-apparently-wore-jeans-viral-photo-online-debate-4891667/ …,2017-10-17T14:08:15,RajputRisk
188,Rocky  🖤,920295027905056769,2,1,0,I am triggered. Time to fight assholes attacking a girl based on what she wears? So what if Malala wore Jeans? This is not a problem!,2017-10-17T14:26:47,BoredBitterSoul
189,Shenila Khoja-Moolji,920305512603938822,7,0,3,To those bothered by #Malala wearing jeans & to the security guards at #IoBM who disciplined the female faculty member. @PennGSWS @ucpresshttps://tribune.com.pk/story/1533049/stop-policing-womens-clothes/ …,2017-10-17T15:08:27,SKhojaMoolji
190,Krizia,920310321251864576,5,0,0,@Malala Hi :) Im the founder of the Oxford Humanitarian Bike Fleet. We have some free bikes for @lmhoxford to raise funds for your charity.,2017-10-17T15:27:33,kridelgado
191,Krizia,920310629206028289,0,0,0,@Malala If you want to learn more of the Oxford Humanitarian Bike Fleet please read this article: http://www.cycle.land/bikeadventures/2017/7/14/our-humanitarian-bike-fleet-is-growing … <3  @lmhoxford,2017-10-17T15:28:47,kridelgado
192,Dua-e-Zahra,920311873739874304,14,1,12,"5 years ago she was shot for campaigning for girls education. Today she joined Oxford University! Bravo @Malala
#LetsEducatePakistan",2017-10-17T15:33:43,Dua_Shaykh
193,Dr Saqlain Shah,920313036069572608,246,15,67,Glad to see that media finally highlights the important issues like Malala wearing jeans and ignores the non-issues like heavy foreign-debt.,2017-10-17T15:38:21,DrSaqlainSh
194,Jitendra pratap sing,920316851405471744,3,0,0,viral photo: malala yousafzai was clicked wearing jeans in uk - जीन्स पहनने पर नोबेल विजेता मलाला यूसुफजई हुईं ट्रोल - Navbharat Times https://navbharattimes.indiatimes.com/world/britain/malala-yousafzai-was-clicked-wearing-jeans-in-uk/articleshow/61113043.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral … via @NavbharatTimes,2017-10-17T15:53:30,jpsin1
195,hudahmad,920317047652851712,3,1,0,Dah la kata malala dah mati hey dia kat oxford kot sikit lagi syed saddiq dapat jumpa,2017-10-17T15:54:17,hhudahmad
196,Akhtar Shaikh,920320424629608448,0,0,0,Malala Yousafzai is now using western dress. Malala Yousafzai in Jeans. How she looks? pic.twitter.com/ZwIGxx5uPc,2017-10-17T16:07:42,akhtarshaikhm
197,sun.mv,920321309250265088,0,0,1,Malala zamaanee hedhun laigen Oxford ah dhiyumun faadukiyun amaazu vejje https://sun.mv/95793?utm_source=share&utm_medium=twitter …,2017-10-17T16:11:13,sunbrk
198,RT Maldives,920321531976306688,0,0,0,Malala zamaanee hedhun laigen Oxford ah dhiyumun faadukiyun amaazu vejje https://sun.mv/95793?utm_source=share&utm_medium=twitter …,2017-10-17T16:12:06,RT_Maldives
199,Maldivian  🎈,920321982457139201,0,0,0,Malala zamaanee hedhun laigen Oxford ah dhiyumun faadukiyun amaazu vejje https://sun.mv/95793?utm_source=share&utm_medium=twitter …,2017-10-17T16:13:54,GaVillingili
200,hikmat,920322235486822400,24,2,3,Pakistan has expressed greater outrage over Malala wearing jeans than her getting shot in the head. Figures.,2017-10-17T16:14:54,hikmatinho
201,Kandarapu Laxmamma,920323832585392134,0,0,0, #newswallet.co   This viral photo of  Malala Yousafzai  wearing jeans sparks huge online debate... http://indianexpress.com/article/trending/trending-globally/malala-yousafzai-apparently-wore-jeans-viral-photo-online-debate-4891667/ …,2017-10-17T16:21:15,Kandarapulaxmi
202,NN 🇵🇰,920324367329955840,11,0,0,"Other countries:
Let's work hard and make our country progressed

Pakistan:
Malala nay jeans pehni hai,chlo ussay troll krtay hain
",2017-10-17T16:23:22,Bae_Parwa
203,Sachin Sharma,920324804380581890,0,0,0, #newswallet.co   This viral photo of  Malala Yousafzai  wearing jeans sparks huge online debate... http://indianexpress.com/article/trending/trending-globally/malala-yousafzai-apparently-wore-jeans-viral-photo-online-debate-4891667/ …,2017-10-17T16:25:06,SachinS38040096
204,Haroun Rashid,920325263648526336,54,2,11,Surprised no one has suggested yet that Malala is deliberately trying to cause an earthquake by wearing jeans,2017-10-17T16:26:56,HarounRashid2
205,OddNaari,920326041352261632,0,0,1,"Once hailed for getting shot, Malala Yousafzai is now getting trolled for wearing jeans. #re
http://www.oddnaari.in/news/story/malala-yousafzai-oxford-jeans-viral-picture-truth-126511-2017-10-16 …pic.twitter.com/AuTlYKx5ux",2017-10-17T16:30:01,OddNaari
206,Jenny Neville,920326228095225857,0,0,0,Malala’s message on her first day at Oxford University is both inspirational and emotional https://buff.ly/2yhxUco  via @StylistMagazinepic.twitter.com/U1EPGTu4aU,2017-10-17T16:30:46,MamaKnowsSocial
207,Iswar Singh,920329895984504832,0,0,0, #newswallet.co   This viral photo of  Malala Yousafzai  wearing jeans sparks huge online debate... http://indianexpress.com/article/trending/trending-globally/malala-yousafzai-apparently-wore-jeans-viral-photo-online-debate-4891667/ …,2017-10-17T16:45:20,IswarSingh15
