,fullname,id,likes,replies,retweets,text,timestamp,user
7579,Asif Nawaz,911579427649343488,0,0,0,Shame..,2017-09-23T13:14:06,AsifNawaz670158
7580,Ali Awais,911579463472877568,2,1,0,Why a Pakistani girl can not smoke? Whats the issue? Why #MahiraKhan is being cursed by a sasti tareen awam? apny kam sy kam rakho bhai,2017-09-23T13:14:15,aliawaiss
7581,Sahil Azam,911579478219833344,0,0,0,"@TheMahiraKhan you look freeking awesome in those photos while smoking.. #fan #love #LovefromIndia
#hatersgonnahate",2017-09-23T13:14:18,SahilAzam17
7582,Malik Jammal Awan,911579490484092933,1,0,0,"#MahiraKhan
مائرہ کو دیفینڈ کرنے والے وہی ہیں جو بچپن میں صرف آٹھ آنے والے چوپے پہ باجی کے خط پارسل کیا کرتے تھے 
ہڈ حرام",2017-09-23T13:14:21,MalikJammalAwan
7583,ƊαηιαƖσνιc,911579493252440066,2,0,0,same like minded people who are defending Mahira Khan are judging Nouman Ali Khan. what the fuck world,2017-09-23T13:14:22,danialovic
7584,King Ahmed Raza,911579496490430464,0,0,0,My gift for #MahiraKhan Now please enjoy with Hrithik or Ranveer Singh pic.twitter.com/6pzwcjDFtT,2017-09-23T13:14:22,KingAhmedRaza
7585,Haider Hashmi,911579502316318720,0,0,0,She's an international celebrity. You can't expect from her to preach islam.,2017-09-23T13:14:24,HHlinks
7586,Ali Airaj Ahsan,911579505352986624,1,1,0,I think a literacy test is of more importance,2017-09-23T13:14:25,AliAirajAhsan
7587,abc,911579551402250246,2,0,0,After meeting #MahiraKhan http://www.viewstorm.com/2015/09/ranbir-kapoor-to-convert-to-islam/ …,2017-09-23T13:14:36,ind414
7588,R Umer Mughal,911579555332227073,0,1,0,Private life is within close doors not lucid open environment as witness...Ms @TheMahiraKhan  is still Pakistani/Muslim like 'us' on ID card,2017-09-23T13:14:36,MrRUmer87
7589,Masood Husnain,911579567688699904,0,0,0,May be or may not be,2017-09-23T13:14:39,MasoodHusnain1
7590,Malik Jammal Awan,911579616804040704,1,2,0,"#MahiraKhan
مائرہ کو دیفینڈ کرنے والے وہی ہیں جو بچپن میں صرف آٹھ آنے والے چوپے پہ باجی کے خط پارسل کیا کرتے تھے 
ہڈ حرام",2017-09-23T13:14:51,MalikJammalAwan
7591,Qamar SHAZAD,911579616837558273,0,0,0,Nice g,2017-09-23T13:14:51,QamarSHAZAD12
7592,Distraction Bot,911579674370805762,0,0,0,"You know that the Campaign advertising brouhaha is a smokescreen for the Mahira Khan narrative, right?",2017-09-23T13:15:05,DistractionBot
7593,let's Viral it,911579677638115329,0,0,0,Ranbir Kapoor finally spoke about Mahira Khan and SHUT all haters http://dlvr.it/Ppx88j pic.twitter.com/Unwr2A8Z1Y,2017-09-23T13:15:06,lets_viral
7594,love books,911579734986833921,0,0,0,Who cares what a Pakistani actress does ? Why is Varun and parineeti affected? Mahira Khan has nothing to do with us,2017-09-23T13:15:19,Loveof_book
7595,Adnaan Qureshi,911579770659450880,1,0,0,hahahahahhahahahahahaa.......................,2017-09-23T13:15:28,adnaanqureshi
7596,mateen,911579771154268160,0,0,0,I'm with @TheMahiraKhan but Is @MominaMustehsan is Christian!? She just got a chance for cheap publicity,2017-09-23T13:15:28,rjmatin
7597,Assam Dastgir  🔺,911579787122102272,3,2,1,"Mera to poori party, friends, family ko pata hai k dunia ka her kaam karta hu.. Fatwa lagane wale mera zia ul haq choom sakte hain",2017-09-23T13:15:32,oneiblind
7598,Stranger,911579797888712704,1,2,0,In solidarity with mahira khan #MahiraTereJanNisar #MahiraKhan #MainBhiMahiraHoon pic.twitter.com/zFr72JUx6a,2017-09-23T13:15:34,Strangerrr008
7599,Ali Nawaz,911579798929051650,1,0,1,"No one cares what one does behind closed doors but being a celeb& a rep of a country, u can't use this personal life logic. 

#MahiraKhan https://twitter.com/hinaparvezbutt/status/911237468061659138 …",2017-09-23T13:15:35,linawaz3
7600,Gull M Tahir Hussain,911579834970722306,0,0,0,"Its her life, her choice. Who are we to comment on @TheMahiraKhan? Give her break you double standard haters",2017-09-23T13:15:43,Tahir1975
7601,کراچی والا,911579837386588160,0,0,0,#MahiraKhan is role model for millions of girls. Such great power demand great responsibility.,2017-09-23T13:15:44,mnaveedi
7602,Hamzzz,911579866117615621,0,0,0,Those were the edited pics. This is the real one. Qoum ki beti ko badnam kiya ja raha hy #MahiraKhan pic.twitter.com/1TknYOQ4fO,2017-09-23T13:15:51,hearthacker2331
7603,Danish Aarbi,911579884195127298,1,0,0,Very dirty,2017-09-23T13:15:55,Danishaarbi
7604,Bitchydidi,911579902641504257,0,0,0,There is nthing wng in backless dress or even having a lovebite on body ..its her life her choice.   #MahiraKhan  loves #RanbirKapoor pic.twitter.com/5kE5Sp9uAs,2017-09-23T13:15:59,bitchyDI
7605,Tasmin,911579908064858114,1,0,0,And you look so cute together,2017-09-23T13:16:01,AngelTasmin
7606,Buddima Kalpani Muth,911579953103126530,2,0,2,"#BringBack
#KyaQusoorHaiAmalaKa
@RajBaddhan
@StarAniljha
@Starplus",2017-09-23T13:16:11,KalpaniMuth
7607,Fatima Khan,911579994421432320,11,4,2,"بہترین جواب ایسا ہی جواب آنا چاہیئے اس جاہل قوم کیلئے  @TheMahiraKhan 
ویسے یہ جعلی ٹوئیٹ ہے ۔ pic.twitter.com/1aRo3Q51Th",2017-09-23T13:16:21,FatimaKH_N
7608,ᴍʏsᴛ sʜᴀᴡ,911580102412034048,1,0,0,"#MahiraKhan just smoke a cigarrette and wear a skirt. 
If she contests #NA120 she deserves atleast more than 60 thousands votes.",2017-09-23T13:16:47,MystShaw
7609,Moinuddin Mohammed,911580128265740288,2,0,0,Haa haa.. Pls ask your crush.. about add with Ranbir Kapoor,2017-09-23T13:16:53,moin1023
7610,Word Tiding,911580178526195713,0,0,0,Pakistani Actors Supporting Mahira Khan on her Leaked Pictures With Ranbir Kapoor http://youtu.be/rE2b0QoRYrg?a ,2017-09-23T13:17:05,Wordtiding
7611,Business Plus TV,911580197857759232,0,0,0,#MahiraKhan #RanbirKapoor #smoking #Controversy #NewYorkCity @businessplus_tvpic.twitter.com/Bssi6KXFqf,2017-09-23T13:17:10,businessplus_tv
7612,M Qadeer khan,911580220603453440,0,0,0,Lakhani ask your wife to wear more than half naked dress then u both walk in streets while smoking and post that snaps if u want solidarity,2017-09-23T13:17:15,mqadeerkhan786
7613,Ajay Kumar Nandy,911580280066109441,0,0,0,PAKISTANI ACTRESS MAHIRA KHAN TROLLED ON SOCIAL MEDIA… https://aknandy.wordpress.com/2017/09/23/pakistani-actress-mahira-khan-trolled-on-social-media-which-showed-her-smoking-with-actor-ranbir-kapoor/ …pic.twitter.com/fso7mm2eg2,2017-09-23T13:17:29,ajay_nandy
7614,Ali Nawaz,911580302996393984,0,0,0,"Pseudo liberals trying to back  #MahiraKhan with stupid & sick logics. U guys are actually reason this country has not grown up. 

#Pakistan",2017-09-23T13:17:35,linawaz3
7615,Sky News,911580336785707008,0,0,0,"Retweeted Mahira Khan (@TheMahiraKhan):

@nikki_3552 Tauba! Geek>Cool",2017-09-23T13:17:43,SkyNews_Alert
7616,Sarcastic Coffee,911580350396207104,0,0,0,@TheMahiraKhan it's her life !! Sure but she knows that this is not something her parents are looking at and feeling proud! #raisebetterkids,2017-09-23T13:17:46,sarcastic_chai
7617,Aneeb Chaudhary,911580412165672960,3,0,1,"Btw Its people like #osmankhalidbutt who say 'agr mard garmi ma kamez utar k phir skte to larkiyan bhi kr skti'
#doublestandards #MahiraKhan",2017-09-23T13:18:01,aneebchaudary
7618,shazia,911580423167397890,0,0,0,"#MahiraKhan people make issue of smoking of her
women men with 2 lungs 
don take care more",2017-09-23T13:18:03,shazia_rana
7619,Hafiz Nawaz,911580465085255681,1,1,0,#MahiraKhan pic.twitter.com/haI6sR7GZ1,2017-09-23T13:18:13,HafizNewaz
7620,R Umer Mughal,911580474388172800,0,0,0,Private life is not private whn it is outside of door it's called social life & any type of social talk will take place rite @TheMahiraKhan,2017-09-23T13:18:16,MrRUmer87
7621,Aslam Raja,911580478477668357,2,0,0,why #MahiraKhan is showing her naked body to #RanbirKapoor??,2017-09-23T13:18:17,AslamRajaa
7622,Waqas  🇵🇰,911580508064243712,0,0,0,this awam is pretty chutiya just look how they are judging #MahiraKhan . khud jo marzee krein bc,2017-09-23T13:18:24,therealVicCrack
7623,MangoBaaz,911580517656666112,39,7,14,"#RanbirKapoor Just Spoke Up About THAT Photograph
#MahiraKhan
http://bit.ly/2hnDXWk ",2017-09-23T13:18:26,mangobaaz
7624,Muneeb Ashraf,911580559981375488,0,0,0,good... Bhai to ab bana legi,2017-09-23T13:18:36,MuneebAshraf01
7625,IAM RAINZ,911580622476402688,1,0,0,Yeh hi ummar hai pyare karle galti se mistake,2017-09-23T13:18:51,rehaanrainz316
7626,$HAH,911580664230809600,0,0,0,Qaaby kis mou se jaao gy ghalib..........sharm tum ko phr b nahi aati...,2017-09-23T13:19:01,SHEHRYA57406347
7627,Ali Nawaz,911580672627761152,1,2,0,"Who's gives a shit abt what #MahiraKhan does in her personal life but showing up like this publicly is absolutely unacceptable. 

#Pakistan",2017-09-23T13:19:03,linawaz3
7628,Myra Zafar,911580698099757056,9,0,0,After #MahiraKhan people are pointing at #NaumanAliKhan 's character. So tell me again how does any of their life choices affect your lives?,2017-09-23T13:19:09,MyraZafar
7629, 💕ﻣﺮﺷﺪ ﻋﺸﻖ 💕,911580765649063936,1,0,0,"#MahiraKhan

اندھے شھر وچ وسدے پۓ ھاں____!

سمجھے کون سوال اکھیاں دے____!",2017-09-23T13:19:25,chirhia_
7630,Arba,911580768249532417,0,0,0,@TheMahiraKhan speakup lady!,2017-09-23T13:19:26,ArbaSiddiqui
7631,Farhan A. Rizvi,911580839972102145,0,0,0,Epic! ,2017-09-23T13:19:43,farhaanrizvi
7632,Javairia Iftikhar,911580851091189760,0,0,0,"Instead of discussing mahira khan,Why not make ourselves  good humans first.This is 2017 & looks like we will never move on @TheMahiraKhan",2017-09-23T13:19:45,JavairiaIftikh3
7633,اللھم ارزقنی حبک,911580851430920194,1,0,0,"آج ثابت ہوگیا فحاشی کا دفاع کرنے والے مطمئن بے غیرتوں کی کوئی کمی نہی ۔ ہیرا منڈی کا دھندا ایسے ہی لوگوں کیوجہ سے عروج پر ہے !!
#MahiraKhan",2017-09-23T13:19:45,ishqeilaahi
7634,Reacho,911580906795671553,0,0,0,Ali Zafar Stood Up In Support Of Mahira Khan By Writing A Befitting Letter An Open Letter https://reacho.in/discover/ali-zafar-open-letter-mahira-khan …,2017-09-23T13:19:59,ReachoApp
7635,Floral Richardson  🦋,911580916866322434,2,1,0,Cigerette peeny se lungs kharab hote hain aur kum kapro se garmi kum lagti ... simple !  Cigerette peeke b garmi lagti hy  #MahiraKhan,2017-09-23T13:20:01,RoseyTrooops
7636,syed khurram abbas k,911580936948641792,2,0,0,,2017-09-23T13:20:06,syedkhurram1472
7637,Neelam Jehan Khan.,911580939687464960,0,0,0,"Well I can't understand, why is everyone furious on her
The fact that is smoking
Or she is with ""an Indian"" actor
Grow up people
#MahiraKhan",2017-09-23T13:20:07,NeelamJehanKhan
7638,Trendinalia Pakistan,911580967545880577,0,0,0,"⒍ #mahirakhan
⒎ abbtakk headlines
⒏ pml-n
⒐ test
⒑ ali rez

2017/9/23 18:16 PKT #trndnl http://www.trendinalia.com/twitter-trending-topics/pakistan/pakistan-today.html …",2017-09-23T13:20:13,trendinaliaPK
7639, 😺,911581014538952704,0,0,0,So well spoken ,2017-09-23T13:20:24,reshmi_me1
7640,Dr.Shivay,911581028233424897,0,0,0,"That's An Awesome N Respectful Statement From #RanbirKapoor About His Controversial Pic With The Beautiful @TheMahiraKhan ,,,
#Respecthttps://twitter.com/ZeeNews/status/911578399746883584 …",2017-09-23T13:20:28,tumbadi
7641,R Umer Mughal,911581064119898112,0,1,0,But was she looking graceful in that attire absolutely nt...nt sure y our Pak artists live under complex & y thy r preferred in bollywood,2017-09-23T13:20:36,MrRUmer87
7642,Fahad Sultan,911581139864883200,0,0,0,like a mindi mink ,2017-09-23T13:20:54,fahad3903229
7643,Konwar Mubashir,911581157090844672,0,0,0,@TheMahiraKhan great u r.. pic.twitter.com/xayw7dbRWg,2017-09-23T13:20:58,kmubashirh
7644,R Umer Mughal,911581286896214017,0,0,0,With less suitable attire & dressing...that won't make u liberal or enlightened person,2017-09-23T13:21:29,MrRUmer87
7645,Amish Naeem,911581287839944704,0,0,0,@TheMahiraKhan pic.twitter.com/UAdvETphGT,2017-09-23T13:21:30,naeem_amish
7646,M Rizwan Bhatti,911581288926269440,0,0,0,"نہ چھیڑ ملنگاں نو۔۔۔۔
@TheMahiraKhan
#socialmedia",2017-09-23T13:21:30,mrizwanbhatti
7647,سنڌي ماڻهو,911581319636930560,1,0,0,Charas ganja bhang jo bhi piyo. Bas Maryam Nawaz walay jhoot na bol pic.twitter.com/W8RxZGglfx,2017-09-23T13:21:37,GhulamZaheer62
7648,Fifi Haroon,911581371847585794,1,0,0,I may not agree with Momina's views on Qandeel but I don't find them inconsistent with her stance on Mahira at all.,2017-09-23T13:21:50,fifiharoon
7649,Anam Shafqat,911581386590638080,5,1,0,Mahira khan kry to theek Qandeel Baloch kry ya Noman khan kry to dirty. Wah ry liberalism,2017-09-23T13:21:53,AnamShafqat1
7650,Navroz Ahmadi,911581471567220741,0,0,0,#MahiraKhan India khush ho rha hai likin koi fahida nhi Pakistan se har gaya WO bi final fatherday Mubarak. pic.twitter.com/R4xvy6YyXr,2017-09-23T13:22:13,AhmadiNavroz
7651,melisha,911581490932195328,1,1,0,ranbir kapoor & mahira khan,2017-09-23T13:22:18,MLSHKR
7652,Asfand Ali,911581495508291584,0,0,0,Aik pic NY style please.,2017-09-23T13:22:19,AsfandAli14
7653,zeemalkhan,911581510091902976,0,0,1,#MahiraKhan Pakistan need to make its own face first than showing india its face  #RealFaceOfIndia what is face of Pakistan watch ur #TVADpic.twitter.com/I0HIFXDPbe,2017-09-23T13:22:23,zeemalkhann
7654,Aslam Raja,911581558770950144,1,3,0,why are you defending a half naked woman in Public?? #MahiraKhan Just imagine if ur half naked sister was dating with a man in New york?,2017-09-23T13:22:34,AslamRajaa
7655,Iffych™,911581563359518722,0,0,0,Who is  #MahiraKhan,2017-09-23T13:22:35,iffych
7656,Izharullah,911581566928859136,2,1,0,Encouraging smoking in the name of empowerment isn’t fair!One could do it in private.#MahiraKhan https://twitter.com/hudashahh/status/911512328583237633 …,2017-09-23T13:22:36,Izhar2u
7657,Kashif,911581575120384000,0,0,0,That's no solidarity. Where's your half naked body.,2017-09-23T13:22:38,KashifDotAkhtar
7658,sadiq saleem,911581663603445760,1,0,0,@TheQuint can u fix the grammar first ?,2017-09-23T13:22:59,sadiqsaleem2
7659,Arba,911581746814218240,2,0,2,"r u suppose yourself as a Muslim while dating someone&while smoking?Stop this culture to blaming other persons as Muslim?orn't !
#MahiraKhan https://twitter.com/OfficialHanzala/status/911305437995323392 …",2017-09-23T13:23:19,ArbaSiddiqui
7660,Mano Padmanaban,911581751285370882,1,0,1,"I hope they are togetherLove @TheMahiraKhan acting, was addicted to Humsafar  #FawadKhan n Mahira were fab",2017-09-23T13:23:20,ManoPadmanaban1
7661,lovenpeace,911581783392632832,0,0,0,I don't like you #TheMahiraKhan or #MahiraKhan as an actress model but I do appreciate your achievements as an... http://fb.me/3XGVJ2Z8k ,2017-09-23T13:23:28,farrazz
7662,Coco,911581812731740160,1,0,0, mahira khan looks a bit like eva green,2017-09-23T13:23:35,bunburello
7663,Usman Ghani 🌟  🇵🇰,911581818054377472,0,0,0,begairat aurtoon ka saath begairat aurtain hi deti hain (apki is tweet se koi haraat nai hoi,2017-09-23T13:23:36,ughani290
7664,Moshayyadah Javaid,911581824673075200,0,1,0,Mahira Khan can and will continue doing what she wants these idiots can keep blabbering ,2017-09-23T13:23:38,Mushi_mania
7665,Salman A. Kureishi,911581863604404224,0,0,0,If only we Pakistanis cared about who we vote for and it's consequences as much as we care about Mahira Khan's... http://fb.me/Aix8WBT3 ,2017-09-23T13:23:47,KureishiS
7666,Haseeb Afzal,911581880201424898,0,0,0,"@TheMahiraKhan Logon ki parwah kabhi nhi krna,Fans gossip to kren gy
Do &enjoy your life as you are doing",2017-09-23T13:23:51,HaseebAwan2626
7667,Mahnoor 🇵 👑 🇰,911581895791661056,4,3,1,"*Dajjal arrives*
People: ""he is kaafir""
Feminists: ""Dont judge him, maybe he is good inside and have more iman than you""
#MahiraKhan",2017-09-23T13:23:54,iamtarbooza
7668,ImRan Khan,911581936405147648,0,0,0,Mahira khan as a common man i hate you...,2017-09-23T13:24:04,Imran64081195
7669,Aiman Javed,911581936489033728,0,0,0,The question was about smoking up. Not smoking.. There's is a difference. Smoking up means getting high.,2017-09-23T13:24:04,AimanJavd
7670,Farhan,911581970504781824,14,0,2,"I don’t hate mahira khan,
But i’m also not a big fan of her,
If you don’t like mahira khan then you’re dumb most of people on my TL,",2017-09-23T13:24:12,ideservebettter
7671,ajitkumar,911581993694928896,0,0,0,@TheMahiraKhan hmare yha k lndey ko fasane ka mtlb kya h paisa?gareebo Veena Malik bhi aisi thi waha nahi h kya koi,2017-09-23T13:24:18,ajit001
7672,Mix( ͡° ͜ʖ ͡°Plate 🌈,911582012242309120,1,0,0,"Jera kalla kalla piven ohnu kaali khansi laggey, theek hundeyan eeh kutta khang lag javey.",2017-09-23T13:24:22,boorishian
7673,AREEBA ALI,911582014868017154,2,0,0,But @TheMahiraKhan proved it for both https://twitter.com/parhlo/status/911534804650414080 …,2017-09-23T13:24:23,areeba_ali9
7674,Jimmy,911582066382458880,1,0,0,“I admire and respect @TheMahiraKhan for her achievements and even more for the person she is.” @RanbirKapoorFChttp://www.bollywoodhungama.com/news/bollywood/breaking-ranbir-kapoor-breaks-silence-pictures-mahira-khan/ …,2017-09-23T13:24:35,A_Rizvi110
7675,Aslam Raja,911582091359506432,2,0,0,people have the right to criticise Mahira because people have made her a celebrity... @ShirazHassan #MahiraKhan,2017-09-23T13:24:41,AslamRajaa
7676,Omar Farooq,911582096833040384,0,0,0,When trump sings Despacito #MahiraKhan #Trump #FunnyTrump #despacito #Despacio #murica #WTF #ROFLhttps://www.youtube.com/watch?v=25FBglG6EaE&feature=youtu.be …,2017-09-23T13:24:42,omifarooq3
7677,Amjad Qammar,911582118739943424,0,0,0,Sab ki ass jal rahi hey,2017-09-23T13:24:48,amjadqammar
7678,Ranbir,911582125802979329,3,0,1,"The guy never defended himself in the past, never acts like a saint. Media always portrays him bad. Here stood up for someone else. RESPECT",2017-09-23T13:24:49,RanbirDDragon
7679,پورا ٹبر چور ھے  😈 😈,911582130962145280,0,0,0,Check NTS site then ,2017-09-23T13:24:51,nadz_pti
7680,Aleena Asad \O/,911582161383383042,17,8,8,"Our double standards society 
#MahiraKhan 
Merd karen to theek aurat karen to ghalat pic.twitter.com/9J6hxb6SnA",2017-09-23T13:24:58,AleenaAsadPTI
7681,Fahad Qureshi,911582171781099520,38,3,13,"She does'nt need your permission to live her life. One of the most original & cutest person i've ever met. 
#MahiraKhan .. pic.twitter.com/nG3KqfwVQU",2017-09-23T13:25:00,iamFahadqureshi
7682,Parikshit,911582184032673793,9,2,1,"After #RanbirKapoor and #MahiraKhan everyone else should smoke these Cigarettes.
@TheMahiraKhan pic.twitter.com/gHLTQMeguC",2017-09-23T13:25:03,RJParikshit
7683,@Samaa_urdutv,911582209483710464,0,0,0,"#RanbirKapoor finally breaks silence on viral pictures with #MahiraKhan
Details: https://www.samaa.tv/entertainment/2017/09/ranbir-kapoor-finally-breaks-silence-viral-pictures-mahira-khan/ …pic.twitter.com/MKdhWfCdTI",2017-09-23T13:25:09,Samaa_urduTv
7684,Firqa Malamteya,911582215427026944,0,0,0,تھوڑا کپڑے وی پراں سٹو,2017-09-23T13:25:11,awan_avon1713
7685,BisMaz,911582233999347712,0,0,0,And I think your parents should feel ashamed  of you k kash isko thora perha likha dete tu aj yeh din na dekhna perhta #cheapmentality,2017-09-23T13:25:15,Bismaz13
7686,Muhammad Yousaf,911582270791790592,1,0,0,"پچھلے ستر سالوں سے دھرتی ماں کودنیا میں ننگاکرنے والوں کو اقتدار کی کرسی پر بٹھانے والے دوغلےلوگ اداکارہ کے لباس پر سراپا احتجاج
#mahirakhan",2017-09-23T13:25:24,yafoor77
7687,Engineer. Ali,911582338374684675,0,0,0,"Islamic given more respect to women  & muslim women should live within islamic manners, if not then questions will raise.",2017-09-23T13:25:40,AlimujahidCe
7688,Kapil Dev,911582351796396033,13,1,4,"#MahiraKhan, thy name is honour of the nation! Peiod. pic.twitter.com/kYfnAmZoKL",2017-09-23T13:25:43,kdsindhi
7689,Arshad,911582367478824961,0,0,0,Sharam kro app zara,2017-09-23T13:25:47,Arshad90504763
7690,Mumtaz Rizvi,911582370813399041,0,0,0,#MahiraKhan خبردار تمباکو نوشی صحت کیلئے مصر ہے وزارت جنونیت حکومت حیوانات,2017-09-23T13:25:48,MommeRizvi
7691,.,911582450509283328,1,0,0,Bolna kya chari hai charya,2017-09-23T13:26:07,myorangesoul
7692,Engineer. Ali,911582491563188224,0,0,0,Khud Mukhtiari and Be Hayai r two different things.,2017-09-23T13:26:17,AlimujahidCe
7693,ali hussain 🇬🇧 🇵🇰,911582505735778315,0,0,0,she choose her life as a single mum so stop takin sympathies thats her choice no body force her thank u,2017-09-23T13:26:20,smartkiller021
7694,Usman Ghani 🌟  🇵🇰,911582551906689024,0,0,0,ye imran hashimi ki film kerne ke baad hush kho bethi hai us ne zulam hi lagta hai bohat kia hai,2017-09-23T13:26:31,ughani290
7695,SayyarGul,911582556243537920,1,1,0,"Astaghfirullah, ye burqi wali @FatimaKH_N keh reh hai?",2017-09-23T13:26:32,SayyarGul_
7696,T.K.B.P HUMOR  ❤,911582578427166720,1,0,0,"They: don't judge anyone.

Also they:

Mahira khan asi,
waqar zaqa aisa,
Woh khraab,
Woh theek,
Woh bgaiarat,
Woh behaya.",2017-09-23T13:26:37,tkbp_humor
7697,Syed Attique Naqvi,911582587956670464,0,0,0,Mahira khan,2017-09-23T13:26:40,attiquenaqvi
7698,Haseeb Khan,911582610761056258,0,0,0,#MahiraKhan ye tum nai kiya kar diya pic.twitter.com/finveTwolO,2017-09-23T13:26:45,hmkhan85
7699,S Irfan Haider,911582623834759168,0,0,0,Love you as a singer and artist. You have proven that you are even better human being.,2017-09-23T13:26:48,SIrfanHaider1
7700,jatinkapoor,911582641312358405,0,0,0,Haa to jaake marja na kahi pe chutiye fan ke naan pe dhabba hai tu saale tere se puchke karegi kya karna hai usko saale dhongi,2017-09-23T13:26:52,jatinkapoor123
7701,Gharana Pakistan 🇵🇰,911582645179617280,1,0,0,"#HumNews #Hiring #ApplyNow

Details Here
http://www.gharana.pk/hum-news-jobs/ 
#GharanaPK #ND2C17 #ProjectDKL
#MahiraKhan pic.twitter.com/RWianHqQVf",2017-09-23T13:26:53,GharanaPK
7702,Piyush Tiwari,911582669321805825,4,0,1,#MahiraKhan has disappointed everyone tbh. I had no idea women have lungs and can smoke. Next thing you know they can fart as well.,2017-09-23T13:26:59,piyushtiwariMHI
7703,Mumtaz Rizvi,911582699072184321,1,0,0,#MahiraKhan اس وقت پاکستان اور اسلام کو سب سے بڑا خطرہ ایک سلگتی ہوئی سگریٹ سے ہے ۔,2017-09-23T13:27:06,MommeRizvi
7704,Yousuf Kapadia,911582752461479936,0,1,0,".@TheMahiraKhan Khuda ke liye Bol, #Verna...

#SayNoToDoubleStandards #MorePowerToYou #star #ThereWillBeHaters

Also, cmon #Pakistan! -.-",2017-09-23T13:27:19,yousufsaifuddin
7705,Tamoor Sheikh,911582764952113153,0,0,0,I don't have any objection on anyone personal life but this picture is all abt in public,2017-09-23T13:27:22,TamoorSheikh5
7706,Shifa Abbasi,911582786406027266,6,3,1,Our Actresses get a special kind of OXYGEN when they're in India. @MawraHocane @iVeenaKhan and now @TheMahiraKhan,2017-09-23T13:27:27,ShifaAbbasi
7707,King Ahmed Raza,911582792663883778,0,0,0,"ماہرہ کی نیم برہنہ تصاویر دیکھ کر اندازہ ہوا کہ ماہرہ کے پاس دکھانے کیلئے کچھ بھی خاص نہیں 
#MahiraKhan",2017-09-23T13:27:28,KingAhmedRaza
7708,Afeef Ibn Albra,911582803103543297,0,0,0,"The netizens were found obsessing over some pictures of Ranbir Kapoor and Pakistani actress Mahira Khan, smoking a… http://ift.tt/2wNS5u3 pic.twitter.com/37OUj9i4UC",2017-09-23T13:27:31,ranaalikash
7709,Ali Wahaj Khan  🇵🇰,911582846330064896,0,0,0,Itna tou kisi ne @TheMahiraKhan ko criticize nahi kia jitna uski support main logo ne tweet ker k sasti shohrat hasil kerli  #MahiraKhan,2017-09-23T13:27:41,awkingrules
7710,ਜੋਧਸਿੰਘ,911582862914310144,1,1,0,Interesting in context of all the Mahira Khan fuss recently!,2017-09-23T13:27:45,YungBhujang
7711,Naraz Baloo,911582884284178433,0,0,0,few actresses i follow and admire. @TheMahiraKhan stay superb and gorgeous  #loveandsupport,2017-09-23T13:27:50,teejnesarp
7712,Syed Kazim Ali,911582893180375042,0,0,0,Shame on you @TheMahiraKhan,2017-09-23T13:27:52,kazimali23
7713,Moiz Nadeem,911582914542018560,0,0,0,"Can everyone grow up? #MahiraKhan
Its funny that Ranbir was smoking too but no rants there. Fucking double standards.",2017-09-23T13:27:57,_iMoiz
7714,Bollywood Kollywood,911582956866568192,2,0,1,Ranbir comes out in support of Mahira Khan http://dlvr.it/PpxFkL  @BollyMastiMania #Bollywoodpic.twitter.com/F1VJS6RbCu,2017-09-23T13:28:07,Bollywood_Twit
7715,Team Mahira Khan,911582959932772353,183,5,52,6 years of Humsafar tomorrow! @TheMahiraKhan @_fawadakhan_pic.twitter.com/pe570ID1ms,2017-09-23T13:28:08,TeamMahiraKhan
7716,Ranjitoxer,911582978957910017,0,1,0,Nice Punch... R u damn..?,2017-09-23T13:28:13,Ranjitoxer1
7717,mehar.1,911582983957680133,2,2,0,"Cigarette aik lahnat hai, aao is lahnat ko khatm krein...
1 dabi tum khatm kro, 1 #MahiraKhan khatm kre gi
because me to peeta he nhi",2017-09-23T13:28:14,fun_mast_group
7718,☆Rubi__Janbaaz☆,911582993768214528,12,0,2,Dukh Hai Is Baat Ka K Ghalat Ko Gahalat Khny Ki Himat Kisi Men Bhi Nai Hue. Sb Mahira Khan Ko Andhon Ki Tara Support Kry. Shaid Jaan Bojh Kr,2017-09-23T13:28:16,Rubab023
7719,Zarvan Ali,911583005726134273,1,1,0,No because you are Muslim if you so issue being a Muslim than be brave and openly declare yourself Kafir and leave Pakistan #MahiraKhan,2017-09-23T13:28:19,Zarvan3
7720,BisMaz,911583084704882688,5,0,1,Dipilka backless pehne bikni pehne tu you are amazing or mahira kare tu boycott wah grow up and respect every girlpic.twitter.com/DIy9YOmD6V,2017-09-23T13:28:38,Bismaz13
7721,Waqar,911583113666531328,0,0,0,"Adnan bhai bola is lia ni jata ka wo ya kam chor da, bola is lia jata ka ya kam karna ma dosry log bhi basharam na ho jy.",2017-09-23T13:28:45,Waqar23828752
7722,Malik Aamir Awan,911583119656005633,0,0,0,Cute baby like mother,2017-09-23T13:28:46,MalikAamirAwa20
7723,CLAY,911583122399080448,1,1,0,An embassador always provides security to nation's resolution. What Mahira_khan did is unbearable. No reason left to respect her anymore.,2017-09-23T13:28:47,RMACE12345
7724,Ali Abbas Agha.,911583131110723584,3,0,3,"#MahiraKhan has been trending for two days and counting... Just for smoking publicly.
Arslan wouldn't trend cuz wahan mirch masala nahi hai.",2017-09-23T13:28:49,aliiabbasagha
7725,Farooq,911583169530302464,0,0,0,How is this a religious issue ?!! Stop turning this into one. It is all about telling the females what to do or not to!,2017-09-23T13:28:58,BadmashFRQ
